yr_m,port,in_jp,in_fr,in_tr,em_jp,em_fr,em_tr
2009-02-01,紋別,0,0,0,0,0,0
2009-02-01,函　　 館(空港),534,3142,0,550,3494,0
2009-02-01,釧　　 路(空港),0,453,0,0,474,0
2009-02-01,帯　　 広(空港),1,922,0,2,1125,0
2009-02-01,石狩湾,0,0,0,0,0,0
2009-02-01,女 満 別(空港),0,0,0,0,0,0
2009-02-01,旭　　 川(空港),487,1420,0,499,1429,0
2009-02-01,中標津（空港）,0,0,0,0,0,0
2009-02-01,青森,0,0,0,0,0,0
2009-02-01,八戸,0,0,0,0,1,0
2009-02-01,釜石,0,0,0,0,0,0
2009-02-01,仙台塩釜,0,0,0,0,0,0
2009-02-01,小名浜,0,0,0,0,0,0
2009-02-01,酒田,0,0,0,0,0,0
2009-02-01,秋田船川,0,0,0,0,0,0
2009-02-01,宮古,0,0,0,0,0,0
2009-02-01,大船渡,0,0,0,0,0,0
2009-02-01,石巻,0,0,0,0,0,0
2009-02-01,三　　 沢(空港),0,2,0,0,0,0
2009-02-01,八　　 戸（空港）,0,0,0,0,0,0
2009-02-01,仙　　 台(空港),6249,3272,6,6705,3500,6
2009-02-01,秋　　 田(空港),1311,847,0,1322,717,0
2009-02-01,山　　 形(空港),148,449,0,148,624,0
2009-02-01,花　　 巻(空港),0,129,0,5,279,0
2009-02-01,青　　 森(空港),1341,806,39,1380,860,121
2009-02-01,庄　　 内(空港),0,0,0,0,0,0
2009-02-01,福　　 島(空港),1555,518,0,1628,347,0
2009-02-01,東京,6,3,0,9,7,0
2009-02-01,千葉,0,1,0,8,7,0
2009-02-01,新潟,0,0,0,0,1,0
2009-02-01,直江津,0,0,0,0,0,0
2009-02-01,横　　 田(空港),6,228,0,29,264,0
2009-02-01,鹿島,2,0,0,0,0,0
2009-02-01,木更津,6,0,0,0,1,0
2009-02-01,二見,0,0,0,0,0,0
2009-02-01,柏崎,0,0,0,0,0,0
2009-02-01,日立,0,0,0,0,0,0
2009-02-01,新　　 潟(空港),5948,2338,0,6257,2283,0
2009-02-01,羽　　 田(空港),63823,31721,84,66366,33466,82
2009-02-01,成　　 田(空港),656042,239311,7165,715807,265023,6825
2009-02-01,横浜,127,12,0,12,12,0
2009-02-01,横須賀,10,2,0,0,0,0
2009-02-01,川崎,5,2,0,2,2,0
2009-02-01,厚　　 木(空港),0,2,0,1,0,0
2009-02-01,入　　 間(空港),0,0,0,0,0,0
2009-02-01,硫黄島（空港）,0,26,0,0,26,0
2009-02-01,松　　 本(空港),114,1,0,115,1,0
2009-02-01,清水,1,0,0,116,10,0
2009-02-01,田子の浦,0,0,0,0,0,0
2009-02-01,焼津,0,0,0,0,0,0
2009-02-01,浜　　 松(空港),0,0,0,0,0,0
2009-02-01,中　　 部（空港）,135342,26913,64,146110,33106,58
2009-02-01,名古屋,1,0,0,15,53,0
2009-02-01,四日市,0,0,0,0,4,0
2009-02-01,敦賀,0,0,0,0,0,0
2009-02-01,七尾,0,0,0,0,0,0
2009-02-01,名 古 屋(空港),10,11,0,6,14,0
2009-02-01,衣浦,0,0,0,0,0,0
2009-02-01,金沢,0,0,0,0,0,0
2009-02-01,小　　 松(空港),2549,775,0,2936,1092,0
2009-02-01,富　　 山(空港),1780,1243,0,2133,1344,0
2009-02-01,福井（新）,0,0,0,0,3,0
2009-02-01,伊勢湾シーバース,0,0,0,0,0,0
2009-02-01,福　　 井(空港),0,0,0,0,0,0
2009-02-01,能　　 登(空港),0,0,0,0,107,0
2009-02-01,三河,0,0,0,1,0,0
2009-02-01,伏木富山,2,82,0,6,75,0
2009-02-01,関　　 西(空港),265624,80671,523,289593,89448,349
2009-02-01,大阪,390,3380,0,562,4052,0
2009-02-01,舞鶴,0,5,0,0,7,0
2009-02-01,堺,1,2,0,1,1,0
2009-02-01,有田,0,0,0,0,0,0
2009-02-01,白　　 浜(空港),0,0,0,0,179,0
2009-02-01,和歌山下津,0,0,0,0,1,0
2009-02-01,神戸,60,275,0,171,471,0
2009-02-01,姫路,0,1,0,0,1,0
2009-02-01,東播磨,0,0,0,0,0,0
2009-02-01,但　　 馬(空港),0,0,0,0,0,0
2009-02-01,尼崎西宮芦屋,0,0,0,0,0,0
2009-02-01,坂出,0,0,0,1,6,0
2009-02-01,新居浜,0,0,0,0,0,0
2009-02-01,松山,0,0,0,0,0,0
2009-02-01,徳島小松島,0,0,0,0,0,0
2009-02-01,高知,0,0,0,0,0,0
2009-02-01,今治,0,0,0,4,1,0
2009-02-01,高松,1,0,0,0,0,0
2009-02-01,大西,0,0,0,0,1,0
2009-02-01,須崎,0,0,0,0,0,0
2009-02-01,波方,0,0,0,0,0,0
2009-02-01,多度津,3,0,0,2,1,0
2009-02-01,西条,0,0,0,1,0,0
2009-02-01,直島,0,0,0,0,1,0
2009-02-01,松　　 山(空港),1704,370,0,1892,415,0
2009-02-01,高　　 知(空港),0,0,0,0,0,0
2009-02-01,徳　　 島(空港),0,0,0,0,0,0
2009-02-01,高　　 松(空港),1546,256,0,1546,276,0
2009-02-01,奈半利,0,0,0,2,0,0
2009-02-01,広島,10,1044,0,6,637,0
2009-02-01,尾道糸崎,2,0,0,0,6,0
2009-02-01,呉,0,0,0,0,0,0
2009-02-01,宇野,0,0,0,0,0,0
2009-02-01,土生,0,0,0,0,0,0
2009-02-01,水島,0,1,0,5,6,0
2009-02-01,浜田,0,0,0,0,0,0
2009-02-01,境,0,199,0,21,204,0
2009-02-01,福山,0,0,0,1,0,0
2009-02-01,常石,0,0,0,0,1,0
2009-02-01,瀬戸田,0,0,0,1,0,0
2009-02-01,安芸津,0,0,0,0,0,0
2009-02-01,能地,0,2,0,0,1,0
2009-02-01,米　　 子(空港),1175,289,0,1202,228,0
2009-02-01,出　　 雲(空港),0,0,0,0,0,0
2009-02-01,岡　　 山(空港),6216,1057,0,6710,1080,0
2009-02-01,鳥　　 取(空港),0,0,0,0,0,0
2009-02-01,石　　 見(空港),0,0,0,0,0,0
2009-02-01,広　　 島(空港),10134,2510,20,10937,2400,20
2009-02-01,関　　 門(下関),934,5130,1,1011,5430,1
2009-02-01,宇部,2,0,0,0,0,0
2009-02-01,徳山下松,0,1,0,0,0,0
2009-02-01,萩,0,0,0,0,0,0
2009-02-01,岩　　 国(空港),0,6,0,0,0,0
2009-02-01,山口宇部(空港),141,76,0,141,91,0
2009-02-01,福　　 岡(空港),54591,19915,346,60376,24199,384
2009-02-01,博多,14283,10222,2,15182,11011,4
2009-02-01,三池,0,0,0,0,0,0
2009-02-01,唐津,0,0,0,0,0,0
2009-02-01,長崎,0,3,0,0,3,0
2009-02-01,佐世保,0,0,0,0,0,0
2009-02-01,厳原,75,1719,0,45,967,0
2009-02-01,三角,0,0,0,0,0,0
2009-02-01,比田勝,21,919,0,59,1423,0
2009-02-01,佐伯,0,0,0,0,3,0
2009-02-01,佐賀関,0,0,0,0,0,0
2009-02-01,大分,0,1,0,1,0,0
2009-02-01,水俣,0,0,0,0,0,0
2009-02-01,八代,0,0,0,0,0,0
2009-02-01,伊万里,0,0,0,2,0,0
2009-02-01,別府,0,0,0,0,0,0
2009-02-01,臼杵,0,0,0,0,4,0
2009-02-01,熊　　 本(空港),1213,589,2,1245,385,0
2009-02-01,長洲,0,0,0,0,0,0
2009-02-01,長　　 崎(空港),514,735,9,659,570,8
2009-02-01,大　　 分(空港),551,476,0,590,580,0
2009-02-01,馬込,0,0,0,1,4,0
2009-02-01,福　　 江(空港),0,0,0,0,0,0
2009-02-01,関　　 門(門司),22,1,0,0,2,0
2009-02-01,関　　 門(戸畑),0,1,0,1,0,0
2009-02-01,北 九 州(空港),143,153,0,143,150,0
2009-02-01,佐護,0,0,0,0,0,0
2009-02-01,鹿児島,0,1,0,0,0,0
2009-02-01,鹿 児 島(空港),2129,1056,0,2207,1081,0
2009-02-01,名瀬,0,0,0,0,0,0
2009-02-01,細島,0,0,0,0,0,0
2009-02-01,志布志,0,0,0,0,0,0
2009-02-01,喜入,0,1,0,0,2,0
2009-02-01,宮　　 崎(空港),850,865,0,816,950,0
2009-02-01,川内,0,0,0,0,0,0
2009-02-01,佐　　 賀(空港),0,0,0,0,0,0
2009-02-01,那覇,12,11,0,12,0,0
2009-02-01,那　　 覇(空港),3112,4448,673,3619,5457,642
2009-02-01,嘉 手 納(空港),10,138,0,19,166,0
2009-02-01,平良,0,0,0,0,0,0
2009-02-01,石垣,0,0,0,0,3,0
2009-02-01,普 天 間(空港),0,0,0,0,1,0
2009-02-01,石　　 垣(空港),0,0,0,2,110,0
2009-02-01,宮古（空）,151,0,0,151,0,0
2009-02-01,本部,0,0,0,0,0,0
2009-02-01,金武中城,2,3,2,0,0,0
2009-02-01,与那国空港,6,54,0,30,1,0
2009-02-01,その他,0,5,0,0,11,0
2009-03-01,釧路,0,0,0,2,4,0
2009-03-01,稚内,0,0,0,0,0,0
2009-03-01,根室,0,0,0,0,0,0
2009-03-01,小樽,0,29,0,0,38,0
2009-03-01,室蘭,0,0,0,4,3,0
2009-03-01,函館,0,0,0,0,4,0
2009-03-01,留萌,0,0,0,0,0,0
2009-03-01,苫小牧,1,0,0,1,0,0
2009-03-01,新 千 歳(空港),12951,16594,7,11305,16868,2
2009-03-01,網走,0,0,0,0,0,0
2009-03-01,花咲,0,0,0,0,0,0
2009-03-01,紋別,0,0,0,0,0,0
2009-03-01,函　　 館(空港),458,1457,0,471,1917,0
2009-03-01,釧　　 路(空港),0,618,0,0,573,0
2009-03-01,帯　　 広(空港),1,265,0,0,244,0
2009-03-01,石狩湾,0,0,0,0,0,0
2009-03-01,女 満 別(空港),0,0,0,0,0,0
2009-03-01,旭　　 川(空港),506,569,0,535,536,0
2009-03-01,中標津（空港）,0,0,0,0,0,0
2009-03-01,青森,0,0,0,0,0,0
2009-03-01,八戸,0,0,0,1,2,0
2009-03-01,釜石,0,0,0,0,0,0
2009-03-01,仙台塩釜,1,0,0,0,2,0
2009-03-01,小名浜,0,0,0,0,0,0
2009-03-01,酒田,0,0,0,0,0,0
2009-03-01,秋田船川,0,0,0,0,0,0
2009-03-01,宮古,0,0,0,0,0,0
2009-03-01,大船渡,0,0,0,0,0,0
2009-03-01,石巻,0,0,0,0,0,0
2009-03-01,三　　 沢(空港),0,0,0,0,0,0
2009-03-01,八　　 戸（空港）,0,0,0,0,0,0
2009-03-01,仙　　 台(空港),7234,3134,1,6931,3158,0
2009-03-01,秋　　 田(空港),894,399,0,845,404,0
2009-03-01,山　　 形(空港),0,0,0,0,0,0
2009-03-01,花　　 巻(空港),0,0,0,0,0,0
2009-03-01,青　　 森(空港),1031,504,30,984,524,36
2009-03-01,庄　　 内(空港),117,0,0,117,0,0
2009-03-01,福　　 島(空港),1290,544,0,1235,542,0
2009-03-01,東京,142,145,0,6,5,0
2009-03-01,千葉,8,3,0,3,8,0
2009-03-01,新潟,0,16,0,0,0,0
2009-03-01,直江津,0,0,0,0,0,0
2009-03-01,横　　 田(空港),9,229,0,22,259,0
2009-03-01,鹿島,0,0,0,0,1,0
2009-03-01,木更津,1,1,0,0,0,0
2009-03-01,二見,3,0,0,1,0,0
2009-03-01,柏崎,0,0,0,0,0,0
2009-03-01,日立,0,0,0,0,1,0
2009-03-01,新　　 潟(空港),7182,2603,0,6976,2118,0
2009-03-01,羽　　 田(空港),76612,39585,86,69866,36532,47
2009-03-01,成　　 田(空港),779685,328059,8165,743180,310172,8535
2009-03-01,横浜,353,2422,0,58,2438,0
2009-03-01,横須賀,0,3,0,0,4,0
2009-03-01,川崎,0,0,0,2,3,0
2009-03-01,厚　　 木(空港),1,3,0,0,2,0
2009-03-01,入　　 間(空港),0,0,0,0,0,0
2009-03-01,硫黄島（空港）,23,134,0,23,134,0
2009-03-01,松　　 本(空港),0,0,0,0,0,0
2009-03-01,清水,162,7,0,3,1,0
2009-03-01,田子の浦,0,0,0,0,2,0
2009-03-01,焼津,0,0,0,0,0,0
2009-03-01,浜　　 松(空港),0,0,0,0,0,0
2009-03-01,中　　 部（空港）,166237,37391,75,153012,35475,51
2009-03-01,名古屋,0,0,0,0,2,0
2009-03-01,四日市,0,0,0,1,5,0
2009-03-01,敦賀,0,0,0,0,0,0
2009-03-01,七尾,0,1,0,0,0,0
2009-03-01,名 古 屋(空港),10,19,0,4,8,0
2009-03-01,衣浦,2,0,0,0,1,0
2009-03-01,金沢,0,0,0,0,0,0
2009-03-01,小　　 松(空港),3365,1136,0,3118,1084,0
2009-03-01,富　　 山(空港),2268,1006,0,2157,868,0
2009-03-01,福井（新）,0,0,0,0,7,0
2009-03-01,伊勢湾シーバース,0,0,0,0,0,0
2009-03-01,福　　 井(空港),0,0,0,0,0,0
2009-03-01,能　　 登(空港),0,0,0,0,0,0
2009-03-01,三河,0,0,0,0,3,0
2009-03-01,伏木富山,4,246,0,2,256,0
2009-03-01,関　　 西(空港),316812,121804,615,292878,102515,384
2009-03-01,大阪,770,4456,0,830,3312,0
2009-03-01,舞鶴,0,5,0,0,2,0
2009-03-01,堺,0,1,0,1,5,0
2009-03-01,有田,0,0,0,0,0,0
2009-03-01,白　　 浜(空港),1,339,0,12,233,0
2009-03-01,和歌山下津,0,0,0,0,5,0
2009-03-01,神戸,352,614,0,144,384,0
2009-03-01,姫路,0,1,0,0,0,0
2009-03-01,東播磨,0,0,0,0,0,0
2009-03-01,但　　 馬(空港),0,0,0,0,0,0
2009-03-01,尼崎西宮芦屋,0,0,0,0,0,0
2009-03-01,坂出,0,0,0,0,1,0
2009-03-01,新居浜,0,2,0,0,0,0
2009-03-01,松山,0,0,0,0,0,0
2009-03-01,徳島小松島,0,0,0,0,0,0
2009-03-01,高知,0,0,0,1,0,0
2009-03-01,今治,0,0,0,0,0,0
2009-03-01,高松,0,0,0,0,0,0
2009-03-01,大西,0,0,0,0,0,0
2009-03-01,須崎,0,0,0,0,0,0
2009-03-01,波方,0,0,0,0,0,0
2009-03-01,直島,0,0,0,1,0,0
2009-03-01,松　　 山(空港),2224,550,0,2210,460,0
2009-03-01,高　　 知(空港),0,0,0,0,0,0
2009-03-01,徳　　 島(空港),158,2,0,158,2,0
2009-03-01,高　　 松(空港),1673,324,0,1548,108,0
2009-03-01,広島,50,1286,0,6,1770,0
2009-03-01,尾道糸崎,1,0,0,0,7,0
2009-03-01,呉,0,0,0,13,3,0
2009-03-01,宇野,0,0,0,0,7,0
2009-03-01,土生,0,0,0,1,2,0
2009-03-01,水島,0,0,0,2,3,0
2009-03-01,浜田,0,0,0,0,0,0
2009-03-01,境,0,0,0,0,3,0
2009-03-01,福山,0,0,0,0,0,0
2009-03-01,常石,0,4,0,0,1,0
2009-03-01,瀬戸田,0,0,0,0,0,0
2009-03-01,安芸津,0,0,0,0,3,0
2009-03-01,能地,0,0,0,1,0,0
2009-03-01,米　　 子(空港),1165,194,0,1105,253,0
2009-03-01,出　　 雲(空港),0,0,0,0,0,0
2009-03-01,岡　　 山(空港),7677,1775,0,7743,1281,0
2009-03-01,鳥　　 取(空港),0,0,0,0,0,0
2009-03-01,石　　 見(空港),0,0,0,0,0,0
2009-03-01,広　　 島(空港),10555,3437,48,10479,2667,44
2009-03-01,関　　 門(下関),1756,5955,0,2025,5731,0
2009-03-01,宇部,0,0,0,0,0,0
2009-03-01,徳山下松,2,0,0,0,1,0
2009-03-01,萩,0,0,0,0,2,0
2009-03-01,岩　　 国(空港),0,11,0,0,10,0
2009-03-01,山口宇部(空港),580,281,0,580,281,0
2009-03-01,福　　 岡(空港),65759,28113,559,62782,24516,565
2009-03-01,博多,21388,9763,9,21926,9606,0
2009-03-01,三池,0,0,0,0,0,0
2009-03-01,唐津,0,0,0,0,0,0
2009-03-01,長崎,32,6054,0,30,4430,0
2009-03-01,佐世保,0,14,1,0,4,0
2009-03-01,厳原,41,1583,0,52,1399,0
2009-03-01,三角,0,0,0,0,0,0
2009-03-01,比田勝,35,1101,0,35,1624,0
2009-03-01,佐伯,0,0,0,0,0,0
2009-03-01,佐賀関,1,0,0,0,0,0
2009-03-01,大分,0,2,0,0,2,0
2009-03-01,水俣,0,0,0,0,0,0
2009-03-01,八代,401,1,0,401,1,0
2009-03-01,伊万里,2,0,0,1,0,0
2009-03-01,別府,0,0,0,0,0,0
2009-03-01,臼杵,0,0,0,0,0,0
2009-03-01,熊　　 本(空港),1282,464,1,1275,244,0
2009-03-01,長洲,0,0,0,0,0,0
2009-03-01,長　　 崎(空港),1565,692,0,1610,663,1
2009-03-01,大　　 分(空港),622,409,0,492,463,0
2009-03-01,福　　 江(空港),0,0,0,0,0,0
2009-03-01,関　　 門(門司),3,1,0,23,0,0
2009-03-01,関　　 門(戸畑),0,2,0,0,12,0
2009-03-01,北 九 州(空港),446,393,0,462,387,0
2009-03-01,佐護,0,0,0,0,0,0
2009-03-01,鹿児島,0,0,0,0,0,0
2009-03-01,鹿 児 島(空港),2888,1212,0,2795,1361,0
2009-03-01,名瀬,0,0,0,0,0,0
2009-03-01,細島,0,0,0,0,0,0
2009-03-01,志布志,0,0,0,0,0,0
2009-03-01,喜入,0,0,0,0,2,0
2009-03-01,宮　　 崎(空港),1302,700,0,1263,828,0
2009-03-01,川内,0,0,0,0,0,0
2009-03-01,佐　　 賀(空港),0,0,0,0,0,0
2009-03-01,那覇,11,2519,0,283,2815,0
2009-03-01,那　　 覇(空港),5131,4725,669,4867,5013,700
2009-03-01,嘉 手 納(空港),14,235,0,10,179,0
2009-03-01,平良,3,4,0,0,0,0
2009-03-01,石垣,3,339,0,6,341,0
2009-03-01,普 天 間(空港),0,8,0,0,0,0
2009-03-01,石　　 垣(空港),0,0,0,0,0,0
2009-03-01,本部,0,0,0,0,0,0
2009-03-01,金武中城,0,0,13,0,8,0
2009-03-01,その他,140,82,0,126,137,14
2009-04-01,釧路,0,0,0,0,0,0
2009-04-01,稚内,0,2,0,0,2,0
2009-04-01,根室,0,0,0,0,0,0
2009-04-01,小樽,0,33,0,0,33,0
2009-04-01,室蘭,0,0,0,0,0,0
2009-04-01,函館,0,0,0,24,0,0
2009-04-01,留萌,0,0,0,0,0,0
2009-04-01,苫小牧,1,0,0,1,0,0
2009-04-01,新 千 歳(空港),8650,15872,11,8800,14078,2
2009-04-01,網走,0,0,0,0,0,0
2009-04-01,花咲,0,0,0,0,0,0
2009-04-01,紋別,0,0,0,0,0,0
2009-04-01,函　　 館(空港),377,2223,0,357,2199,0
2009-04-01,釧　　 路(空港),0,519,0,0,432,0
2009-04-01,帯　　 広(空港),0,0,0,0,0,0
2009-04-01,石狩湾,0,0,0,0,0,0
2009-04-01,女 満 別(空港),0,0,0,0,0,0
2009-04-01,旭　　 川(空港),438,809,0,375,694,0
2009-04-01,中標津（空港）,0,0,0,0,0,0
2009-04-01,青森,0,0,0,0,0,0
2009-04-01,八戸,0,0,0,0,1,0
2009-04-01,釜石,0,0,0,0,0,0
2009-04-01,仙台塩釜,1,0,0,0,2,0
2009-04-01,小名浜,0,0,0,0,8,0
2009-04-01,酒田,0,0,0,0,0,0
2009-04-01,秋田船川,0,0,0,0,0,0
2009-04-01,宮古,0,0,0,0,0,0
2009-04-01,大船渡,0,0,0,0,0,0
2009-04-01,石巻,0,0,0,0,1,0
2009-04-01,三　　 沢(空港),0,6,0,0,0,0
2009-04-01,八　　 戸（空港）,0,0,0,0,0,0
2009-04-01,仙　　 台(空港),5338,3994,56,5541,3763,53
2009-04-01,秋　　 田(空港),610,286,0,601,201,0
2009-04-01,山　　 形(空港),0,0,0,0,0,0
2009-04-01,花　　 巻(空港),130,622,0,132,508,0
2009-04-01,青　　 森(空港),799,502,38,717,591,30
2009-04-01,庄　　 内(空港),0,0,0,0,0,0
2009-04-01,福　　 島(空港),909,1017,0,916,803,0
2009-04-01,東京,1,4,0,14,8,0
2009-04-01,千葉,4,1,0,2,9,0
2009-04-01,新潟,0,0,0,13,1,0
2009-04-01,直江津,0,0,0,0,0,0
2009-04-01,横　　 田(空港),24,203,0,16,231,0
2009-04-01,鹿島,0,2,0,0,5,0
2009-04-01,木更津,0,2,0,5,0,0
2009-04-01,二見,1,60,0,2,0,0
2009-04-01,柏崎,0,0,0,0,0,0
2009-04-01,日立,0,0,0,0,0,0
2009-04-01,新　　 潟(空港),5127,2106,0,5047,2284,0
2009-04-01,羽　　 田(空港),59611,38446,60,59224,37329,75
2009-04-01,成　　 田(空港),598615,348068,9911,639254,377539,9522
2009-04-01,横浜,547,33,0,1459,4522,0
2009-04-01,横須賀,0,0,0,0,2,0
2009-04-01,川崎,0,3,0,1,2,0
2009-04-01,厚　　 木(空港),0,3,0,0,0,0
2009-04-01,入　　 間(空港),0,0,0,0,0,0
2009-04-01,硫黄島（空港）,0,0,0,0,0,0
2009-04-01,松　　 本(空港),0,0,0,0,0,0
2009-04-01,清水,1,0,0,1,1,0
2009-04-01,田子の浦,0,0,0,0,0,0
2009-04-01,焼津,0,0,0,0,0,0
2009-04-01,浜　　 松(空港),0,0,0,0,0,0
2009-04-01,中　　 部（空港）,123504,43451,42,129594,41924,48
2009-04-01,名古屋,0,4,0,3,7,0
2009-04-01,四日市,3,2,0,2,2,0
2009-04-01,敦賀,0,0,0,0,1,0
2009-04-01,七尾,0,0,0,0,0,0
2009-04-01,名 古 屋(空港),12,12,0,18,17,0
2009-04-01,衣浦,2,0,0,0,1,0
2009-04-01,金沢,0,0,0,0,0,0
2009-04-01,小　　 松(空港),2452,1215,0,2421,1198,0
2009-04-01,富　　 山(空港),1839,6270,0,1959,5623,0
2009-04-01,福井（新）,0,0,0,0,3,0
2009-04-01,伊勢湾シーバース,0,0,0,0,0,0
2009-04-01,福　　 井(空港),0,0,0,0,0,0
2009-04-01,能　　 登(空港),0,614,0,0,567,0
2009-04-01,三河,0,0,0,0,1,0
2009-04-01,伏木富山,0,322,0,5,312,0
2009-04-01,関　　 西(空港),236392,144078,513,245368,152166,567
2009-04-01,大阪,464,4621,0,569,5230,0
2009-04-01,舞鶴,0,17,0,0,16,0
2009-04-01,堺,2,2,0,3,9,0
2009-04-01,有田,0,0,0,0,0,0
2009-04-01,白　　 浜(空港),30,1261,0,18,1021,0
2009-04-01,和歌山下津,0,0,0,0,2,0
2009-04-01,神戸,91,1559,0,499,727,0
2009-04-01,姫路,0,0,0,0,0,0
2009-04-01,東播磨,0,0,0,0,0,0
2009-04-01,但　　 馬(空港),0,0,0,0,0,0
2009-04-01,尼崎西宮芦屋,0,0,0,0,6,0
2009-04-01,坂出,0,0,0,0,0,0
2009-04-01,新居浜,0,0,0,0,2,0
2009-04-01,松山,0,0,0,0,0,0
2009-04-01,徳島小松島,208,0,0,0,0,0
2009-04-01,高知,0,0,0,0,0,0
2009-04-01,今治,0,0,0,0,3,0
2009-04-01,高松,0,0,0,0,0,0
2009-04-01,大西,0,0,0,0,6,0
2009-04-01,須崎,0,0,0,0,0,0
2009-04-01,波方,0,0,0,0,0,0
2009-04-01,直島,0,1,0,0,0,0
2009-04-01,松　　 山(空港),1736,338,0,1597,299,0
2009-04-01,高　　 知(空港),131,146,0,132,146,0
2009-04-01,徳　　 島(空港),0,0,0,0,0,0
2009-04-01,高　　 松(空港),1391,775,0,1360,627,0
2009-04-01,広島,0,2,0,8,337,0
2009-04-01,尾道糸崎,0,0,0,0,28,0
2009-04-01,呉,1,1,0,0,6,0
2009-04-01,宇野,0,0,0,0,0,0
2009-04-01,土生,1,0,0,2,0,0
2009-04-01,水島,0,0,0,1,7,0
2009-04-01,浜田,6,219,0,0,0,0
2009-04-01,境,0,0,0,0,0,0
2009-04-01,福山,0,0,0,0,0,0
2009-04-01,常石,0,0,0,0,0,0
2009-04-01,瀬戸田,0,0,0,0,0,0
2009-04-01,安芸津,0,0,0,0,0,0
2009-04-01,能地,0,0,0,0,0,0
2009-04-01,米　　 子(空港),782,510,0,741,459,0
2009-04-01,出　　 雲(空港),0,0,0,0,0,0
2009-04-01,岡　　 山(空港),8293,2471,0,8122,1982,0
2009-04-01,鳥　　 取(空港),0,0,0,0,0,0
2009-04-01,石　　 見(空港),0,0,0,0,0,0
2009-04-01,広　　 島(空港),9393,2616,169,9496,2721,135
2009-04-01,関　　 門(下関),1432,5106,0,2161,5528,0
2009-04-01,宇部,0,1,0,0,0,0
2009-04-01,徳山下松,0,2,0,0,6,0
2009-04-01,萩,0,0,0,0,0,0
2009-04-01,岩　　 国(空港),0,0,0,1,0,0
2009-04-01,山口宇部(空港),1,264,0,0,297,0
2009-04-01,福　　 岡(空港),49571,28062,566,50198,26002,808
2009-04-01,博多,15657,11338,23,15256,11298,0
2009-04-01,三池,0,0,0,0,0,0
2009-04-01,唐津,0,0,0,360,2,0
2009-04-01,長崎,84,1110,0,56,1820,0
2009-04-01,佐世保,6,6,6,0,16,0
2009-04-01,厳原,47,2682,0,156,1188,0
2009-04-01,三角,0,0,0,0,3,0
2009-04-01,比田勝,89,1116,0,87,2575,0
2009-04-01,佐伯,0,0,0,0,1,0
2009-04-01,佐賀関,0,1,0,0,0,0
2009-04-01,大分,2,0,0,0,2,0
2009-04-01,水俣,0,0,0,0,0,0
2009-04-01,八代,0,0,0,0,0,0
2009-04-01,伊万里,0,0,0,0,3,0
2009-04-01,別府,0,0,0,0,0,0
2009-04-01,臼杵,0,0,0,0,0,0
2009-04-01,熊　　 本(空港),1139,320,2,1120,215,0
2009-04-01,長洲,0,0,0,0,0,0
2009-04-01,長　　 崎(空港),459,405,0,420,464,0
2009-04-01,大　　 分(空港),224,409,0,207,645,0
2009-04-01,福　　 江(空港),0,0,0,0,0,0
2009-04-01,関　　 門(門司),8,3,0,14,7,0
2009-04-01,関　　 門(戸畑),0,1,0,2,1,0
2009-04-01,北 九 州(空港),488,351,0,504,414,0
2009-04-01,佐護,0,0,0,0,0,0
2009-04-01,鹿児島,45,2497,0,32,159,0
2009-04-01,鹿 児 島(空港),1694,815,0,1543,575,0
2009-04-01,名瀬,0,0,0,0,0,0
2009-04-01,細島,0,0,0,0,0,0
2009-04-01,志布志,0,0,0,0,0,0
2009-04-01,喜入,0,2,0,1,1,0
2009-04-01,宮　　 崎(空港),1043,761,0,1050,755,0
2009-04-01,川内,0,0,0,100,0,0
2009-04-01,佐　　 賀(空港),0,0,0,0,0,0
2009-04-01,那覇,711,6279,0,13,5447,0
2009-04-01,那　　 覇(空港),3191,7152,1018,2928,6700,1058
2009-04-01,嘉 手 納(空港),8,128,2,13,99,0
2009-04-01,平良,5,0,0,59,2,0
2009-04-01,石垣,254,11,0,695,10,0
2009-04-01,普 天 間(空港),0,8,0,0,3,0
2009-04-01,石　　 垣(空港),0,0,0,0,0,0
2009-04-01,本部,0,0,0,0,0,0
2009-04-01,金武中城,0,1,0,0,1,0
2009-04-01,その他,3,27,0,218,122,28
2009-05-01,釧路,0,0,0,4,104,0
2009-05-01,稚内,36,112,0,46,85,0
2009-05-01,根室,0,0,0,0,0,0
2009-05-01,小樽,0,34,0,0,37,0
2009-05-01,室蘭,8,1822,0,2,1786,0
2009-05-01,函館,0,0,0,3,391,0
2009-05-01,留萌,0,0,0,0,0,0
2009-05-01,苫小牧,1,0,0,2,1,0
2009-05-01,新 千 歳(空港),8716,17033,1,7960,16917,0
2009-05-01,網走,0,0,0,0,0,0
2009-05-01,花咲,0,0,0,0,0,0
2009-05-01,紋別,0,0,0,0,0,0
2009-05-01,函　　 館(空港),153,2355,0,130,2377,0
2009-05-01,釧　　 路(空港),0,554,0,0,526,0
2009-05-01,帯　　 広(空港),151,83,0,148,83,0
2009-05-01,石狩湾,0,0,0,0,0,0
2009-05-01,女 満 別(空港),0,0,0,0,0,0
2009-05-01,旭　　 川(空港),185,947,0,196,851,0
2009-05-01,中標津（空港）,0,0,0,0,0,0
2009-05-01,青森,0,0,0,92,1287,0
2009-05-01,八戸,0,0,0,2,0,0
2009-05-01,釜石,0,0,0,0,0,0
2009-05-01,仙台塩釜,0,0,0,0,4,0
